Source,Target,Weight
Miss de Bourgh,Sir William,0.02631578947368421
Miss de Bourgh,Mrs. Gardiner,0.0
Miss de Bourgh,Mr. Gardiner,0.0
Miss de Bourgh,Mr. Phillips,0.0
Miss de Bourgh,Mrs. Phillips,0.0
Miss de Bourgh,Fitzwilliam,0.0
Miss de Bourgh,Colonel Forster,0.0
Miss de Bourgh,Mrs. Forster,0.0
Miss de Bourgh,Mr. Jones,0.0
Miss de Bourgh,Lady Catherine,0.017994858611825194
Mr. Bennet,Mr. Darcy,0.01634877384196185
Mr. Bennet,Mr. Bingley,0.017107309486780714
Mr. Bennet,Elizabeth,0.011771630370806356
Mr. Bennet,Miss Bingley,0.010810810810810811
Mr. Bennet,Lydia,0.03579952267303103
Mr. Bennet,Catherine,0.014986376021798364
Mr. Bennet,Mary,0.033402922755741124
Mr. Bennet,Georgiana,0.0
Mr. Bennet,Collins,0.020757020757020756
Mr. Bennet,Charlotte,0.011834319526627219
Mr. Bennet,Mr. Wickham,0.006329113924050633
Mr. Bennet,Miss de Bourgh,0.0
Mr. Bennet,Mr. Bennet,0.0
Mr. Bennet,Mrs. Bennet,0.044642857142857144
Mr. Bennet,Jane,0.016260162601626018
Mr. Bennet,Louisa,0.0
Mr. Bennet,Mr. Hurst,0.0
Mr. Bennet,Lucases,0.0
Mr. Bennet,Miss Lucas,0.024096385542168676
Mr. Bennet,Sir William,0.02631578947368421
Mr. Bennet,Mrs. Gardiner,0.010526315789473684
Mr. Bennet,Mr. Gardiner,0.06756756756756757
Mr. Bennet,Mr. Phillips,0.0
Mr. Bennet,Mrs. Phillips,0.0
Mr. Bennet,Fitzwilliam,0.0
Mr. Bennet,Colonel Forster,0.02040816326530612
Mr. Bennet,Mrs. Forster,0.0
Mr. Bennet,Mr. Jones,0.0
Mr. Bennet,Lady Catherine,0.007712082262210797
Mrs. Bennet,Mr. Darcy,0.022706630336058128
Mrs. Bennet,Mr. Bingley,0.04510108864696734
Mrs. Bennet,Elizabeth,0.02942907592701589
Mrs. Bennet,Miss Bingley,0.02702702702702703
Mrs. Bennet,Lydia,0.0405727923627685
Mrs. Bennet,Catherine,0.04087193460490463
Mrs. Bennet,Mary,0.04592901878914405
Mrs. Bennet,Georgiana,0.0
Mrs. Bennet,Collins,0.031746031746031744
Mrs. Bennet,Charlotte,0.03287310979618672
Mrs. Bennet,Mr. Wickham,0.0189873417721519
Mrs. Bennet,Miss de Bourgh,0.0
Mrs. Bennet,Mr. Bennet,0.08875739644970414
Mrs. Bennet,Mrs. Bennet,0.0
Mrs. Bennet,Jane,0.05365853658536585
Mrs. Bennet,Louisa,0.0
Mrs. Bennet,Mr. Hurst,0.0
Mrs. Bennet,Lucases,0.0784313725490196
Mrs. Bennet,Miss Lucas,0.060240963855421686
Mrs. Bennet,Sir William,0.02631578947368421
Mrs. Bennet,Mrs. Gardiner,0.042105263157894736
Mrs. Bennet,Mr. Gardiner,0.05405405405405406
Mrs. Bennet,Mr. Phillips,0.0
Mrs. Bennet,Mrs. Phillips,0.05660377358490566
Mrs. Bennet,Fitzwilliam,0.0
Mrs. Bennet,Colonel Forster,0.0
Mrs. Bennet,Mrs. Forster,0.06896551724137931
Mrs. Bennet,Mr. Jones,0.0
Mrs. Bennet,Lady Catherine,0.015424164524421594
Jane,Mr. Darcy,0.047229791099000905
Jane,Mr. Bingley,0.05909797822706065
Jane,Elizabeth,0.07769276044732196
Jane,Miss Bingley,0.11891891891891893
Jane,Lydia,0.07637231503579953
Jane,Catherine,0.047683923705722074
Jane,Mary,0.11691022964509394
Jane,Georgiana,0.022727272727272728
Jane,Collins,0.031746031746031744
Jane,Charlotte,0.0782380013149244
Jane,Mr. Wickham,0.04430379746835443
Jane,Miss de Bourgh,0.017857142857142856
Jane,Mr. Bennet,0.05917159763313609
Jane,Mrs. Bennet,0.09821428571428571
Jane,Jane,0.0
Jane,Louisa,0.09090909090909091
Jane,Mr. Hurst,0.10256410256410256
Jane,Lucases,0.09803921568627451
Jane,Miss Lucas,0.08433734939759036
Jane,Sir William,0.02631578947368421
Jane,Mrs. Gardiner,0.07368421052631578
Jane,Mr. Gardiner,0.06756756756756757
Jane,Mr. Phillips,0.0
Jane,Mrs. Phillips,0.018867924528301886
Jane,Fitzwilliam,0.024691358024691357
Jane,Colonel Forster,0.12244897959183673
Jane,Mrs. Forster,0.10344827586206896
Jane,Mr. Jones,0.1111111111111111
Jane,Lady Catherine,0.015424164524421594
Louisa,Mr. Darcy,0.0018165304268846503
Louisa,Mr. Bingley,0.0015552099533437014
Louisa,Elizabeth,0.0017657445556209534
Louisa,Miss Bingley,0.005405405405405406
Louisa,Lydia,0.0
Louisa,Catherine,0.0
Louisa,Mary,0.0
Louisa,Georgiana,0.022727272727272728
Louisa,Collins,0.0
Louisa,Charlotte,0.0006574621959237344
Louisa,Mr. Wickham,0.0
Louisa,Miss de Bourgh,0.0
Louisa,Mr. Bennet,0.0
Louisa,Mrs. Bennet,0.0
Louisa,Jane,0.0016260162601626016
Louisa,Louisa,0.0
Louisa,Mr. Hurst,0.02564102564102564
Louisa,Lucases,0.0
Louisa,Miss Lucas,0.0
Louisa,Sir William,0.0
Louisa,Mrs. Gardiner,0.0
Louisa,Mr. Gardiner,0.0
Louisa,Mr. Phillips,0.0
Louisa,Mrs. Phillips,0.0
Louisa,Fitzwilliam,0.0
Louisa,Colonel Forster,0.0
Louisa,Mrs. Forster,0.0
Louisa,Mr. Jones,0.0
Louisa,Lady Catherine,0.0
Mr. Hurst,Mr. Darcy,0.004541326067211626
Mr. Hurst,Mr. Bingley,0.004665629860031105
Mr. Hurst,Elizabeth,0.00529723366686286
Mr. Hurst,Miss Bingley,0.03783783783783784
Mr. Hurst,Lydia,0.0
Mr. Hurst,Catherine,0.004087193460490463
Mr. Hurst,Mary,0.0
Mr. Hurst,Georgiana,0.0
Mr. Hurst,Collins,0.0
Mr. Hurst,Charlotte,0.0046022353714661405
Mr. Hurst,Mr. Wickham,0.0
Mr. Hurst,Miss de Bourgh,0.0
Mr. Hurst,Mr. Bennet,0.0
Mr. Hurst,Mrs. Bennet,0.0
Mr. Hurst,Jane,0.0065040650406504065
Mr. Hurst,Louisa,0.09090909090909091
Mr. Hurst,Mr. Hurst,0.0
Mr. Hurst,Lucases,0.0
Mr. Hurst,Miss Lucas,0.0
Mr. Hurst,Sir William,0.0
Mr. Hurst,Mrs. Gardiner,0.0
Mr. Hurst,Mr. Gardiner,0.0
Mr. Hurst,Mr. Phillips,0.0
Mr. Hurst,Mrs. Phillips,0.0
Mr. Hurst,Fitzwilliam,0.0
Mr. Hurst,Colonel Forster,0.0
Mr. Hurst,Mrs. Forster,0.0
Mr. Hurst,Mr. Jones,0.0
Mr. Hurst,Lady Catherine,0.0
Lucases,Mr. Darcy,0.005449591280653951
Lucases,Mr. Bingley,0.006220839813374806
Lucases,Elizabeth,0.004708652148322542
Lucases,Miss Bingley,0.0
Lucases,Lydia,0.00477326968973747
Lucases,Catherine,0.0027247956403269754
Lucases,Mary,0.006263048016701462
Lucases,Georgiana,0.0
Lucases,Collins,0.004884004884004884
Lucases,Charlotte,0.0046022353714661405
Lucases,Mr. Wickham,0.006329113924050633
Lucases,Miss de Bourgh,0.0
Lucases,Mr. Bennet,0.0
Lucases,Mrs. Bennet,0.011904761904761904
Lucases,Jane,0.008130081300813009
Lucases,Louisa,0.0
Lucases,Mr. Hurst,0.0
Lucases,Lucases,0.0
Lucases,Miss Lucas,0.03614457831325301
Lucases,Sir William,0.0
Lucases,Mrs. Gardiner,0.010526315789473684
Lucases,Mr. Gardiner,0.0
Lucases,Mr. Phillips,0.0
Lucases,Mrs. Phillips,0.018867924528301886
Lucases,Fitzwilliam,0.0
Lucases,Colonel Forster,0.0
Lucases,Mrs. Forster,0.0
